Quote Date,Year,State,Price
2024-01-08,2024,NSW,100.92
2024-01-08,2025,NSW,105.04
2024-01-08,2026,NSW,113.11
2024-01-08,2027,NSW,115.98
2024-01-08,2024,VIC,67.23
2024-01-08,2025,VIC,69.26
2024-01-08,2026,VIC,67.78
2024-01-08,2027,VIC,69.88
2024-01-08,2024,QLD,93.77
2024-01-08,2025,QLD,91.82
2024-01-08,2026,QLD,89.5
2024-01-08,2027,QLD,89.05
2024-01-08,2024,SA,94.98
2024-01-08,2025,SA,97.56
2024-01-08,2026,SA,103.21
2024-01-08,2027,SA,125.38
2023-11-16,2024,NSW,106.89
2023-11-16,2025,NSW,113.88
2023-11-16,2026,NSW,117.0
2023-11-16,2027,NSW,124.17
2023-11-16,2024,VIC,71.0
2023-11-16,2025,VIC,68.85
2023-11-16,2026,VIC,69.28
2023-11-16,2027,VIC,70.99
2023-11-16,2024,QLD,96.75
2023-11-16,2025,QLD,93.8
2023-11-16,2026,QLD,90.83
2023-11-16,2027,QLD,89.35
2023-11-16,2024,SA,103.7
2023-11-16,2025,SA,109.37
2023-11-16,2026,SA,119.23
2023-11-16,2027,SA,134.58
2021-09-10,2022,NSW,64.72
2021-09-10,2023,NSW,64.31
2021-09-10,2024,NSW,63.04
2021-09-20,2022,NSW,62.82
2021-09-20,2023,NSW,63.5
2021-09-20,2024,NSW,62.42
2021-09-23,2022,NSW,64.36
2021-09-23,2023,NSW,64.7
2021-09-23,2024,NSW,63.5
2021-09-27,2022,NSW,65.25
2021-09-27,2023,NSW,65.65
2021-09-27,2024,NSW,63.86
2021-10-08,2022,NSW,65.47
2021-10-08,2023,NSW,65.5
2021-10-08,2024,NSW,64.47
2021-10-15,2022,NSW,64.16
2021-10-15,2023,NSW,64.98
2021-10-15,2024,NSW,63.86
2021-10-19,2022,NSW,66.02
2021-10-19,2023,NSW,65.83
2021-10-19,2024,NSW,63.99
2021-10-22,2022,NSW,68.56
2021-10-22,2023,NSW,67.07
2021-10-22,2024,NSW,65.32
2021-10-29,2022,NSW,66.59
2021-10-29,2023,NSW,66.66
2021-10-29,2024,NSW,65.27
2021-11-05,2022,NSW,69.73
2021-11-05,2023,NSW,68.75
2021-11-05,2024,NSW,66.52
2021-11-12,2022,NSW,66.39
2021-11-12,2023,NSW,67.22
2021-11-12,2024,NSW,65.84
2021-11-19,2022,NSW,68.09
2021-11-19,2023,NSW,68.01
2021-11-19,2024,NSW,66.35
2021-11-26,2022,NSW,71.98
2021-11-26,2023,NSW,71.61
2021-11-26,2024,NSW,67.95
2021-12-03,2022,NSW,72.86
2021-12-03,2023,NSW,73.01
2021-12-03,2024,NSW,69.56
2021-12-10,2022,NSW,76.42
2021-12-10,2023,NSW,76.55
2021-12-10,2024,NSW,72.01
2021-12-17,2022,NSW,76.35
2021-12-17,2023,NSW,76.44
2021-12-17,2024,NSW,72.21
2022-01-12,2022,NSW,89.25
2022-01-12,2023,NSW,85.53
2022-01-12,2024,NSW,79.5
2022-01-14,2022,NSW,85.46
2022-01-14,2023,NSW,84.14
2022-01-14,2024,NSW,79.24
2022-01-20,2022,NSW,80.79
2022-01-20,2023,NSW,81.75
2022-01-20,2024,NSW,76.25
2022-01-21,2022,NSW,83.62
2022-01-21,2023,NSW,85.07
2022-01-21,2024,NSW,76.7
2022-01-28,2022,NSW,83.46
2022-01-28,2023,NSW,85.37
2022-01-28,2024,NSW,76.72
2022-02-04,2022,NSW,82.78
2022-02-04,2023,NSW,84.0
2022-02-04,2024,NSW,75.89
2022-02-11,2022,NSW,80.89
2022-02-11,2023,NSW,82.65
2022-02-11,2024,NSW,75.1
2022-02-21,2022,NSW,86.47
2022-02-21,2023,NSW,90.22
2022-02-21,2024,NSW,82.22
2022-02-25,2022,NSW,89.87
2022-02-25,2023,NSW,93.32
2022-02-25,2024,NSW,83.66
2022-03-07,2022,NSW,96.57
2022-03-07,2023,NSW,102.38
2022-03-07,2024,NSW,89.89
2022-03-11,2022,NSW,97.07
2022-03-11,2023,NSW,105.14
2022-03-11,2024,NSW,91.25
2022-03-18,2022,NSW,102.53
2022-03-18,2023,NSW,109.45
2022-03-18,2024,NSW,96.5
2022-03-28,2022,NSW,127.73
2022-03-28,2023,NSW,137.48
2022-03-28,2024,NSW,123.98
2022-04-14,2023,NSW,114.55
2022-04-14,2024,NSW,99.26
2022-04-14,2025,NSW,105.0
2022-05-03,2023,NSW,126.02
2022-05-03,2024,NSW,101.44
2022-05-03,2025,NSW,103.0
2022-05-13,2023,NSW,124.13
2022-05-13,2024,NSW,99.0
2022-05-13,2025,NSW,100.95
2022-05-20,2023,NSW,151.12
2022-05-20,2024,NSW,109.0
2022-05-20,2025,NSW,102.5
2022-05-27,2023,NSW,189.29
2022-05-27,2024,NSW,127.53
2022-05-27,2025,NSW,103.5
2022-06-03,2023,NSW,188.51
2022-06-03,2024,NSW,124.6
2022-06-03,2025,NSW,110.0
2022-06-10,2023,NSW,210.63
2022-06-10,2024,NSW,138.0
2022-06-10,2025,NSW,126.0
2022-06-24,2023,NSW,200.8
2022-06-24,2024,NSW,135.41
2022-06-24,2025,NSW,125.63
2022-06-28,2023,NSW,198.22
2022-06-28,2024,NSW,133.77
2022-06-28,2025,NSW,125.5
2022-07-01,2023,NSW,200.0
2022-07-01,2024,NSW,134.03
2022-07-01,2025,NSW,126.75
2022-07-08,2023,NSW,199.26
2022-07-08,2024,NSW,132.76
2022-07-08,2025,NSW,125.25
2022-07-15,2023,NSW,214.31
2022-07-15,2024,NSW,140.5
2022-07-15,2025,NSW,127.5
2022-07-22,2023,NSW,200.26
2022-07-22,2024,NSW,136.4
2022-07-22,2025,NSW,126.75
2022-07-29,2023,NSW,192.25
2022-07-29,2024,NSW,134.33
2022-07-29,2025,NSW,126.53
2022-08-05,2023,NSW,176.39
2022-08-05,2024,NSW,130.14
2022-08-05,2025,NSW,125.0
2022-08-12,2023,NSW,177.4
2022-08-12,2024,NSW,130.0
2022-08-12,2025,NSW,127.37
2022-08-19,2023,NSW,187.61
2022-08-19,2024,NSW,137.25
2022-08-19,2025,NSW,129.9
2022-08-26,2023,NSW,202.16
2022-08-26,2024,NSW,137.62
2022-08-26,2025,NSW,132.66
2022-09-02,2023,NSW,219.25
2022-09-02,2024,NSW,147.79
2022-09-02,2025,NSW,140.25
2022-09-09,2023,NSW,219.25
2022-09-09,2024,NSW,147.79
2022-09-09,2025,NSW,140.25
2022-09-16,2023,NSW,222.88
2022-09-16,2024,NSW,159.9
2022-09-16,2025,NSW,148.76
2022-09-23,2023,NSW,215.65
2022-09-23,2024,NSW,154.83
2022-09-23,2025,NSW,148.0
2022-09-30,2023,NSW,232.1
2022-09-30,2024,NSW,166.89
2022-09-30,2025,NSW,149.1
2022-10-07,2023,NSW,246.54
2022-10-07,2024,NSW,185.96
2022-10-07,2025,NSW,170.88
2022-10-14,2023,NSW,243.0
2022-10-14,2024,NSW,192.31
2022-10-14,2025,NSW,181.29
2022-10-21,2023,NSW,258.77
2022-10-21,2024,NSW,201.3
2022-10-21,2025,NSW,182.93
2022-10-28,2023,NSW,233.33
2022-10-28,2024,NSW,187.0
2022-10-28,2025,NSW,173.25
2022-11-04,2023,NSW,231.74
2022-11-04,2024,NSW,185.84
2022-11-04,2025,NSW,168.0
2022-11-11,2023,NSW,186.75
2022-11-11,2024,NSW,161.31
2022-11-11,2025,NSW,152.4
2022-11-18,2023,NSW,196.09
2022-11-18,2024,NSW,169.38
2022-11-18,2025,NSW,160.02
2022-11-25,2023,NSW,206.24
2022-11-25,2024,NSW,165.45
2022-11-25,2025,NSW,145.76
2022-12-02,2023,NSW,203.0
2022-12-02,2024,NSW,161.97
2022-12-02,2025,NSW,144.88
2022-12-09,2023,NSW,162.5
2022-12-09,2024,NSW,136.0
2022-12-09,2025,NSW,131.16
2022-12-16,2023,NSW,143.15
2022-12-16,2024,NSW,127.1
2022-12-16,2025,NSW,115.85
2023-01-14,2024,NSW,171.78
2023-01-14,2025,NSW,152.52
2023-01-14,2026,NSW,139.02
2023-02-14,2024,NSW,172.64
2023-02-14,2025,NSW,153.28
2023-02-14,2026,NSW,139.72
2023-03-14,2024,NSW,146.74
2023-03-14,2025,NSW,130.29
2023-03-14,2026,NSW,118.76
2023-04-14,2024,NSW,176.09
2023-04-14,2025,NSW,156.35
2023-04-14,2026,NSW,142.51
2023-05-14,2024,NSW,172.57
2023-05-14,2025,NSW,153.22
2023-05-14,2026,NSW,139.66
2023-06-09,2024,NSW,136.64
2023-06-09,2025,NSW,124.7
2023-06-09,2026,NSW,132.75
2023-06-16,2024,NSW,139.04
2023-06-16,2025,NSW,124.17
2023-06-16,2026,NSW,133.5
2023-06-23,2024,NSW,137.0
2023-06-23,2025,NSW,122.78
2023-06-23,2026,NSW,132.07
2023-07-01,2024,NSW,130.98
2023-07-01,2025,NSW,122.02
2023-07-01,2026,NSW,130.44
2023-07-14,2024,NSW,113.58
2023-07-14,2025,NSW,111.22
2023-07-14,2026,NSW,118.67
2023-07-28,2024,NSW,126.19
2023-07-28,2025,NSW,115.14
2023-07-28,2026,NSW,122.2
2023-08-11,2024,NSW,125.69
2023-08-11,2025,NSW,118.16
2023-08-11,2026,NSW,123.56
2023-08-25,2024,NSW,129.95
2023-08-25,2025,NSW,122.41
2023-08-25,2026,NSW,125.77
2023-09-01,2024,NSW,124.5
2023-09-01,2025,NSW,121.26
2023-09-01,2026,NSW,126.0
2023-09-08,2024,NSW,127.9
2023-09-08,2025,NSW,124.56
2023-09-08,2026,NSW,125.97
2023-09-15,2024,NSW,128.82
2023-09-15,2025,NSW,127.97
2023-09-15,2026,NSW,129.35
2023-09-22,2024,NSW,128.32
2023-09-22,2025,NSW,128.38
2023-09-22,2026,NSW,130.5
2023-09-29,2024,NSW,123.9
2023-09-29,2025,NSW,125.4
2023-09-29,2026,NSW,128.77
2023-10-06,2024,NSW,116.8
2023-10-06,2025,NSW,121.13
2023-10-06,2026,NSW,126.76
2023-10-13,2024,NSW,116.19
2023-10-13,2025,NSW,119.58
2023-10-13,2026,NSW,124.31
2023-10-20,2024,NSW,117.9
2023-10-20,2025,NSW,121.35
2023-10-20,2026,NSW,124.92
2023-10-27,2024,NSW,110.97
2023-10-27,2025,NSW,118.3
2023-10-27,2026,NSW,123.34
2023-11-08,2024,NSW,114.76
2023-11-08,2025,NSW,118.75
2023-11-08,2026,NSW,120.55
2023-11-08,2027,NSW,124.75
2023-11-10,2024,NSW,113.64
2023-11-10,2025,NSW,117.68
2023-11-10,2026,NSW,120.02
2023-11-10,2027,NSW,124.63
2021-09-10,2022,VIC,49.6
2021-09-10,2023,VIC,46.28
2021-09-10,2024,VIC,46.43
2021-09-20,2022,VIC,46.45
2021-09-20,2023,VIC,45.05
2021-09-20,2024,VIC,45.12
2021-09-23,2022,VIC,47.88
2021-09-23,2023,VIC,46.0
2021-09-23,2024,VIC,45.25
2021-09-27,2022,VIC,47.86
2021-09-27,2023,VIC,46.17
2021-09-27,2024,VIC,45.45
2021-10-08,2022,VIC,47.35
2021-10-08,2023,VIC,44.8
2021-10-08,2024,VIC,45.48
2021-10-15,2022,VIC,46.49
2021-10-15,2023,VIC,44.77
2021-10-15,2024,VIC,45.2
2021-10-19,2022,VIC,47.39
2021-10-19,2023,VIC,45.5
2021-10-19,2024,VIC,45.58
2021-10-22,2022,VIC,50.01
2021-10-22,2023,VIC,46.71
2021-10-22,2024,VIC,46.91
2021-10-29,2022,VIC,48.41
2021-10-29,2023,VIC,45.92
2021-10-29,2024,VIC,45.97
2021-11-05,2022,VIC,48.92
2021-11-05,2023,VIC,46.36
2021-11-05,2024,VIC,46.07
2021-11-12,2022,VIC,48.36
2021-11-12,2023,VIC,46.06
2021-11-12,2024,VIC,45.7
2021-11-19,2022,VIC,49.11
2021-11-19,2023,VIC,46.95
2021-11-19,2024,VIC,45.88
2021-11-26,2022,VIC,51.8
2021-11-26,2023,VIC,48.57
2021-11-26,2024,VIC,46.91
2021-12-03,2022,VIC,53.02
2021-12-03,2023,VIC,48.73
2021-12-03,2024,VIC,47.57
2021-12-10,2022,VIC,55.88
2021-12-10,2023,VIC,50.11
2021-12-10,2024,VIC,48.21
2021-12-17,2022,VIC,55.39
2021-12-17,2023,VIC,50.01
2021-12-17,2024,VIC,46.75
2022-01-12,2022,VIC,56.92
2022-01-12,2023,VIC,50.82
2022-01-12,2024,VIC,48.85
2022-01-14,2022,VIC,53.64
2022-01-14,2023,VIC,48.96
2022-01-14,2024,VIC,48.25
2022-01-20,2022,VIC,54.03
2022-01-20,2023,VIC,48.73
2022-01-20,2024,VIC,47.5
2022-01-21,2022,VIC,55.47
2022-01-21,2023,VIC,49.91
2022-01-21,2024,VIC,47.51
2022-01-28,2022,VIC,53.57
2022-01-28,2023,VIC,49.1
2022-01-28,2024,VIC,47.29
2022-02-04,2022,VIC,56.22
2022-02-04,2023,VIC,49.42
2022-02-04,2024,VIC,47.0
2022-02-11,2022,VIC,54.2
2022-02-11,2023,VIC,48.79
2022-02-11,2024,VIC,47.0
2022-02-21,2022,VIC,55.92
2022-02-21,2023,VIC,50.1
2022-02-21,2024,VIC,49.5
2022-02-25,2022,VIC,57.13
2022-02-25,2023,VIC,50.67
2022-02-25,2024,VIC,50.45
2022-03-07,2022,VIC,58.19
2022-03-07,2023,VIC,51.81
2022-03-07,2024,VIC,50.4
2022-03-11,2022,VIC,57.67
2022-03-11,2023,VIC,51.73
2022-03-11,2024,VIC,49.25
2022-03-18,2022,VIC,62.31
2022-03-18,2023,VIC,56.3
2022-03-18,2024,VIC,51.74
2022-03-28,2022,VIC,68.23
2022-03-28,2023,VIC,61.12
2022-03-28,2024,VIC,56.31
2022-04-14,2023,VIC,62.75
2022-04-14,2024,VIC,55.75
2022-04-14,2025,VIC,59.65
2022-05-03,2023,VIC,72.7
2022-05-03,2024,VIC,59.73
2022-05-03,2025,VIC,60.3
2022-05-13,2023,VIC,72.56
2022-05-13,2024,VIC,58.5
2022-05-13,2025,VIC,59.65
2022-05-20,2023,VIC,94.34
2022-05-20,2024,VIC,68.0
2022-05-20,2025,VIC,65.0
2022-05-27,2023,VIC,119.0
2022-05-27,2024,VIC,82.22
2022-05-27,2025,VIC,74.0
2022-06-03,2023,VIC,107.58
2022-06-03,2024,VIC,81.1
2022-06-03,2025,VIC,78.5
2022-06-10,2023,VIC,120.82
2022-06-10,2024,VIC,82.31
2022-06-10,2025,VIC,79.25
2022-06-24,2023,VIC,119.79
2022-06-24,2024,VIC,79.71
2022-06-24,2025,VIC,77.75
2022-06-28,2023,VIC,119.09
2022-06-28,2024,VIC,78.5
2022-06-28,2025,VIC,75.5
2022-07-01,2023,VIC,127.0
2022-07-01,2024,VIC,81.87
2022-07-01,2025,VIC,74.82
2022-07-08,2023,VIC,130.23
2022-07-08,2024,VIC,84.06
2022-07-08,2025,VIC,75.82
2022-07-15,2023,VIC,149.68
2022-07-15,2024,VIC,95.0
2022-07-15,2025,VIC,78.75
2022-07-22,2023,VIC,133.03
2022-07-22,2024,VIC,87.47
2022-07-22,2025,VIC,78.0
2022-07-29,2023,VIC,128.88
2022-07-29,2024,VIC,86.15
2022-07-29,2025,VIC,79.0
2022-08-05,2023,VIC,113.21
2022-08-05,2024,VIC,81.31
2022-08-05,2025,VIC,77.86
2022-08-12,2023,VIC,115.82
2022-08-12,2024,VIC,83.68
2022-08-12,2025,VIC,78.32
2022-08-19,2023,VIC,124.78
2022-08-19,2024,VIC,88.35
2022-08-19,2025,VIC,78.95
2022-08-26,2023,VIC,129.35
2022-08-26,2024,VIC,90.29
2022-08-26,2025,VIC,80.0
2022-09-02,2023,VIC,144.19
2022-09-02,2024,VIC,96.68
2022-09-02,2025,VIC,80.84
2022-09-09,2023,VIC,144.19
2022-09-09,2024,VIC,96.68
2022-09-09,2025,VIC,80.84
2022-09-16,2023,VIC,139.17
2022-09-16,2024,VIC,101.53
2022-09-16,2025,VIC,81.81
2022-09-23,2023,VIC,136.21
2022-09-23,2024,VIC,99.44
2022-09-23,2025,VIC,81.54
2022-09-30,2023,VIC,157.16
2022-09-30,2024,VIC,110.67
2022-09-30,2025,VIC,90.41
2022-10-07,2023,VIC,169.97
2022-10-07,2024,VIC,129.1
2022-10-07,2025,VIC,107.68
2022-10-14,2023,VIC,170.64
2022-10-14,2024,VIC,133.72
2022-10-14,2025,VIC,122.99
2022-10-21,2023,VIC,176.67
2022-10-21,2024,VIC,140.0
2022-10-21,2025,VIC,125.11
2022-10-28,2023,VIC,148.17
2022-10-28,2024,VIC,120.9
2022-10-28,2025,VIC,119.84
2022-11-04,2023,VIC,143.0
2022-11-04,2024,VIC,118.0
2022-11-04,2025,VIC,111.19
2022-11-11,2023,VIC,117.73
2022-11-11,2024,VIC,100.0
2022-11-11,2025,VIC,105.03
2022-11-18,2023,VIC,123.62
2022-11-18,2024,VIC,105.0
2022-11-18,2025,VIC,110.28
2022-11-25,2023,VIC,132.25
2022-11-25,2024,VIC,100.46
2022-11-25,2025,VIC,98.37
2022-12-02,2023,VIC,127.56
2022-12-02,2024,VIC,93.33
2022-12-02,2025,VIC,94.0
2022-12-09,2023,VIC,109.71
2022-12-09,2024,VIC,78.76
2022-12-09,2025,VIC,74.88
2022-12-16,2023,VIC,105.49
2022-12-16,2024,VIC,77.83
2022-12-16,2025,VIC,69.49
2023-01-14,2024,VIC,126.59
2023-01-14,2025,VIC,93.4
2023-01-14,2026,VIC,83.39
2023-02-14,2024,VIC,127.22
2023-02-14,2025,VIC,93.86
2023-02-14,2026,VIC,83.8
2023-03-14,2024,VIC,108.14
2023-03-14,2025,VIC,79.78
2023-03-14,2026,VIC,71.23
2023-04-14,2024,VIC,129.77
2023-04-14,2025,VIC,95.74
2023-04-14,2026,VIC,85.48
2023-05-14,2024,VIC,127.17
2023-05-14,2025,VIC,93.83
2023-05-14,2026,VIC,83.77
2023-06-09,2024,VIC,90.39
2023-06-09,2025,VIC,79.3
2023-06-09,2026,VIC,79.0
2023-06-16,2024,VIC,89.52
2023-06-16,2025,VIC,77.44
2023-06-16,2026,VIC,78.0
2023-06-23,2024,VIC,85.25
2023-06-23,2025,VIC,76.88
2023-06-23,2026,VIC,78.0
2023-07-01,2024,VIC,78.06
2023-07-01,2025,VIC,72.42
2023-07-01,2026,VIC,75.2
2023-07-14,2024,VIC,72.98
2023-07-14,2025,VIC,66.86
2023-07-14,2026,VIC,75.13
2023-07-28,2024,VIC,79.13
2023-07-28,2025,VIC,69.28
2023-07-28,2026,VIC,74.0
2023-08-11,2024,VIC,81.03
2023-08-11,2025,VIC,70.48
2023-08-11,2026,VIC,73.48
2023-08-25,2024,VIC,83.08
2023-08-25,2025,VIC,73.43
2023-08-25,2026,VIC,74.98
2023-09-01,2024,VIC,80.0
2023-09-01,2025,VIC,73.59
2023-09-01,2026,VIC,74.85
2023-09-08,2024,VIC,79.79
2023-09-08,2025,VIC,73.37
2023-09-08,2026,VIC,73.5
2023-09-15,2024,VIC,80.68
2023-09-15,2025,VIC,74.25
2023-09-15,2026,VIC,74.68
2023-09-22,2024,VIC,80.68
2023-09-22,2025,VIC,74.37
2023-09-22,2026,VIC,75.0
2023-09-29,2024,VIC,78.82
2023-09-29,2025,VIC,73.2
2023-09-29,2026,VIC,75.0
2023-10-06,2024,VIC,74.78
2023-10-06,2025,VIC,71.03
2023-10-06,2026,VIC,74.18
2023-10-13,2024,VIC,75.66
2023-10-13,2025,VIC,71.8
2023-10-13,2026,VIC,73.0
2023-10-20,2024,VIC,77.17
2023-10-20,2025,VIC,72.18
2023-10-20,2026,VIC,71.08
2023-10-27,2024,VIC,74.8
2023-10-27,2025,VIC,71.64
2023-10-27,2026,VIC,70.9
2023-11-08,2024,VIC,75.4
2023-11-08,2025,VIC,70.71
2023-11-08,2026,VIC,71.17
2023-11-08,2027,VIC,70.99
2023-11-10,2024,VIC,74.26
2023-11-10,2025,VIC,70.65
2023-11-10,2026,VIC,71.1
2023-11-10,2027,VIC,70.99
2021-09-10,2022,QLD,57.35
2021-09-10,2023,QLD,51.39
2021-09-10,2024,QLD,48.02
2021-09-20,2022,QLD,55.98
2021-09-20,2023,QLD,51.18
2021-09-20,2024,QLD,47.97
2021-09-23,2022,QLD,57.71
2021-09-23,2023,QLD,52.41
2021-09-23,2024,QLD,48.66
2021-09-27,2022,QLD,59.99
2021-09-27,2023,QLD,53.58
2021-09-27,2024,QLD,48.95
2021-10-08,2022,QLD,62.16
2021-10-08,2023,QLD,55.0
2021-10-08,2024,QLD,50.75
2021-10-15,2022,QLD,60.98
2021-10-15,2023,QLD,53.83
2021-10-15,2024,QLD,50.75
2021-10-19,2022,QLD,63.25
2021-10-19,2023,QLD,55.25
2021-10-19,2024,QLD,51.09
2021-10-22,2022,QLD,70.25
2021-10-22,2023,QLD,57.75
2021-10-22,2024,QLD,52.54
2021-10-29,2022,QLD,66.81
2021-10-29,2023,QLD,56.14
2021-10-29,2024,QLD,51.35
2021-11-05,2022,QLD,69.1
2021-11-05,2023,QLD,59.25
2021-11-05,2024,QLD,52.77
2021-11-12,2022,QLD,67.33
2021-11-12,2023,QLD,58.1
2021-11-12,2024,QLD,52.1
2021-11-19,2022,QLD,68.59
2021-11-19,2023,QLD,59.0
2021-11-19,2024,QLD,52.45
2021-11-26,2022,QLD,76.01
2021-11-26,2023,QLD,63.84
2021-11-26,2024,QLD,56.9
2021-12-03,2022,QLD,77.8
2021-12-03,2023,QLD,64.79
2021-12-03,2024,QLD,57.65
2021-12-10,2022,QLD,82.08
2021-12-10,2023,QLD,66.65
2021-12-10,2024,QLD,59.06
2021-12-17,2022,QLD,83.5
2021-12-17,2023,QLD,67.41
2021-12-17,2024,QLD,58.51
2022-01-12,2022,QLD,107.47
2022-01-12,2023,QLD,76.62
2022-01-12,2024,QLD,63.16
2022-01-14,2022,QLD,98.78
2022-01-14,2023,QLD,74.85
2022-01-14,2024,QLD,61.79
2022-01-20,2022,QLD,92.58
2022-01-20,2023,QLD,72.47
2022-01-20,2024,QLD,60.03
2022-01-21,2022,QLD,103.67
2022-01-21,2023,QLD,75.8
2022-01-21,2024,QLD,61.74
2022-01-28,2022,QLD,108.0
2022-01-28,2023,QLD,76.24
2022-01-28,2024,QLD,61.3
2022-02-04,2022,QLD,106.86
2022-02-04,2023,QLD,75.0
2022-02-04,2024,QLD,60.77
2022-02-11,2022,QLD,97.34
2022-02-11,2023,QLD,72.42
2022-02-11,2024,QLD,59.47
2022-02-21,2022,QLD,99.61
2022-02-21,2023,QLD,76.72
2022-02-21,2024,QLD,65.09
2022-02-25,2022,QLD,102.73
2022-02-25,2023,QLD,78.22
2022-02-25,2024,QLD,66.14
2022-03-07,2022,QLD,110.67
2022-03-07,2023,QLD,87.16
2022-03-07,2024,QLD,72.59
2022-03-11,2022,QLD,115.85
2022-03-11,2023,QLD,88.59
2022-03-11,2024,QLD,73.32
2022-03-18,2022,QLD,116.09
2022-03-18,2023,QLD,92.62
2022-03-18,2024,QLD,75.35
2022-03-28,2022,QLD,131.25
2022-03-28,2023,QLD,107.71
2022-03-28,2024,QLD,86.87
2022-04-14,2023,QLD,98.62
2022-04-14,2024,QLD,77.23
2022-04-14,2025,QLD,73.5
2022-05-03,2023,QLD,119.8
2022-05-03,2024,QLD,85.11
2022-05-03,2025,QLD,74.96
2022-05-13,2023,QLD,122.76
2022-05-13,2024,QLD,84.36
2022-05-13,2025,QLD,71.76
2022-05-20,2023,QLD,158.77
2022-05-20,2024,QLD,104.81
2022-05-20,2025,QLD,82.16
2022-05-27,2023,QLD,192.32
2022-05-27,2024,QLD,120.65
2022-05-27,2025,QLD,92.0
2022-06-03,2023,QLD,187.16
2022-06-03,2024,QLD,117.17
2022-06-03,2025,QLD,96.93
2022-06-10,2023,QLD,203.55
2022-06-10,2024,QLD,122.31
2022-06-10,2025,QLD,96.62
2022-06-24,2023,QLD,196.0
2022-06-24,2024,QLD,115.65
2022-06-24,2025,QLD,90.75
2022-06-28,2023,QLD,189.86
2022-06-28,2024,QLD,109.78
2022-06-28,2025,QLD,89.0
2022-07-01,2023,QLD,191.65
2022-07-01,2024,QLD,109.45
2022-07-01,2025,QLD,84.75
2022-07-08,2023,QLD,190.71
2022-07-08,2024,QLD,109.24
2022-07-08,2025,QLD,85.61
2022-07-15,2023,QLD,196.49
2022-07-15,2024,QLD,110.87
2022-07-15,2025,QLD,85.17
2022-07-22,2023,QLD,189.28
2022-07-22,2024,QLD,108.13
2022-07-22,2025,QLD,83.72
2022-07-29,2023,QLD,185.17
2022-07-29,2024,QLD,106.5
2022-07-29,2025,QLD,84.0
2022-08-05,2023,QLD,165.73
2022-08-05,2024,QLD,103.43
2022-08-05,2025,QLD,83.53
2022-08-12,2023,QLD,168.18
2022-08-12,2024,QLD,105.39
2022-08-12,2025,QLD,85.49
2022-08-19,2023,QLD,180.26
2022-08-19,2024,QLD,110.84
2022-08-19,2025,QLD,88.5
2022-08-26,2023,QLD,191.28
2022-08-26,2024,QLD,113.5
2022-08-26,2025,QLD,91.93
2022-09-02,2023,QLD,206.66
2022-09-02,2024,QLD,125.0
2022-09-02,2025,QLD,102.0
2022-09-09,2023,QLD,206.66
2022-09-09,2024,QLD,125.0
2022-09-09,2025,QLD,102.0
2022-09-16,2023,QLD,212.93
2022-09-16,2024,QLD,134.5
2022-09-16,2025,QLD,106.25
2022-09-23,2023,QLD,209.39
2022-09-23,2024,QLD,129.83
2022-09-23,2025,QLD,103.0
2022-09-30,2023,QLD,223.68
2022-09-30,2024,QLD,140.93
2022-09-30,2025,QLD,109.23
2022-10-07,2023,QLD,241.24
2022-10-07,2024,QLD,160.74
2022-10-07,2025,QLD,127.0
2022-10-14,2023,QLD,245.32
2022-10-14,2024,QLD,171.9
2022-10-14,2025,QLD,143.16
2022-10-21,2023,QLD,267.38
2022-10-21,2024,QLD,186.5
2022-10-21,2025,QLD,142.5
2022-10-28,2023,QLD,239.48
2022-10-28,2024,QLD,172.54
2022-10-28,2025,QLD,134.0
2022-11-04,2023,QLD,238.38
2022-11-04,2024,QLD,168.78
2022-11-04,2025,QLD,135.0
2022-11-11,2023,QLD,196.11
2022-11-11,2024,QLD,138.0
2022-11-11,2025,QLD,115.08
2022-11-18,2023,QLD,205.92
2022-11-18,2024,QLD,144.9
2022-11-18,2025,QLD,120.83
2022-11-25,2023,QLD,213.67
2022-11-25,2024,QLD,143.14
2022-11-25,2025,QLD,118.5
2022-12-02,2023,QLD,204.18
2022-12-02,2024,QLD,137.14
2022-12-02,2025,QLD,115.44
2022-12-09,2023,QLD,164.13
2022-12-09,2024,QLD,112.01
2022-12-09,2025,QLD,102.0
2022-12-16,2023,QLD,139.29
2022-12-16,2024,QLD,106.31
2022-12-16,2025,QLD,96.54
2023-01-14,2024,QLD,167.15
2023-01-14,2025,QLD,127.57
2023-01-14,2026,QLD,115.85
2023-02-14,2024,QLD,167.98
2023-02-14,2025,QLD,128.21
2023-02-14,2026,QLD,116.43
2023-03-14,2024,QLD,142.79
2023-03-14,2025,QLD,108.98
2023-03-14,2026,QLD,98.96
2023-04-14,2024,QLD,171.34
2023-04-14,2025,QLD,130.77
2023-04-14,2026,QLD,118.76
2023-05-14,2024,QLD,167.92
2023-05-14,2025,QLD,128.16
2023-05-14,2026,QLD,116.38
2023-06-09,2024,QLD,121.18
2023-06-09,2025,QLD,94.88
2023-06-09,2026,QLD,92.75
2023-06-16,2024,QLD,123.23
2023-06-16,2025,QLD,95.5
2023-06-16,2026,QLD,93.25
2023-06-23,2024,QLD,121.17
2023-06-23,2025,QLD,94.15
2023-06-23,2026,QLD,90.97
2023-07-01,2024,QLD,118.25
2023-07-01,2025,QLD,95.52
2023-07-01,2026,QLD,91.92
2023-07-14,2024,QLD,105.98
2023-07-14,2025,QLD,90.15
2023-07-14,2026,QLD,91.48
