Quote Date,Year,State,Price
3/04/2024,2025,NSW,102.14
3/04/2024,2026,NSW,104.1
3/04/2024,2027,NSW,109.6
3/04/2024,2025,VIC,64.25
3/04/2024,2026,VIC,63.52
3/04/2024,2027,VIC,59.86
3/04/2024,2025,QLD,88.96
3/04/2024,2026,QLD,87.47
3/04/2024,2027,QLD,85.62
3/04/2024,2025,SA,84.63
3/04/2024,2026,SA,81.74
3/04/2024,2027,SA,83.69
2/04/2024,2025,NSW,101.55
2/04/2024,2026,NSW,103.63
2/04/2024,2027,NSW,109.36
2/04/2024,2025,VIC,63.73
2/04/2024,2026,VIC,62.48
2/04/2024,2027,VIC,58.96
2/04/2024,2025,QLD,88.15
2/04/2024,2026,QLD,87.14
2/04/2024,2027,QLD,85.31
2/04/2024,2025,SA,84.63
2/04/2024,2026,SA,81.74
2/04/2024,2027,SA,83.69
28/03/2024,2024,NSW,90.52
28/03/2024,2025,NSW,101.33
28/03/2024,2026,NSW,103.52
28/03/2024,2027,NSW,109.36
28/03/2024,2024,VIC,58.68
28/03/2024,2025,VIC,64.19
28/03/2024,2026,VIC,62.77
28/03/2024,2027,VIC,59.28
28/03/2024,2024,QLD,89.38
28/03/2024,2025,QLD,88.75
28/03/2024,2026,QLD,87.54
28/03/2024,2027,QLD,85.31
28/03/2024,2024,SA,74.03
28/03/2024,2025,SA,84.63
28/03/2024,2026,SA,81.74
28/03/2024,2027,SA,83.69
27/03/2024,2024,NSW,90.25
27/03/2024,2025,NSW,101.17
27/03/2024,2026,NSW,103.52
27/03/2024,2027,NSW,109.36
27/03/2024,2024,VIC,58.62
27/03/2024,2025,VIC,64.25
27/03/2024,2026,VIC,62.77
27/03/2024,2027,VIC,59.28
27/03/2024,2024,QLD,88.99
27/03/2024,2025,QLD,88.26
27/03/2024,2026,QLD,87.35
27/03/2024,2027,QLD,85.31
27/03/2024,2024,SA,74.03
27/03/2024,2025,SA,84.63
27/03/2024,2026,SA,81.74
27/03/2024,2027,SA,83.69
26/03/2024,2024,NSW,89.77
26/03/2024,2025,NSW,100.67
26/03/2024,2026,NSW,103.22
26/03/2024,2027,NSW,109.36
26/03/2024,2024,VIC,58.15
26/03/2024,2025,VIC,64.12
26/03/2024,2026,VIC,62.58
26/03/2024,2027,VIC,59.28
26/03/2024,2024,QLD,88.5
26/03/2024,2025,QLD,88.03
26/03/2024,2026,QLD,87.29
26/03/2024,2027,QLD,85.31
26/03/2024,2024,SA,74.03
26/03/2024,2025,SA,84.63
26/03/2024,2026,SA,81.74
26/03/2024,2027,SA,83.69
25/03/2024,2024,NSW,90.02
25/03/2024,2025,NSW,100.7
25/03/2024,2026,NSW,103.55
25/03/2024,2027,NSW,109.36
25/03/2024,2024,VIC,58.12
25/03/2024,2025,VIC,64.32
25/03/2024,2026,VIC,62.58
25/03/2024,2027,VIC,59.28
25/03/2024,2024,QLD,88.59
25/03/2024,2025,QLD,88.04
25/03/2024,2026,QLD,87.54
25/03/2024,2027,QLD,85.31
25/03/2024,2024,SA,74.03
25/03/2024,2025,SA,84.63
25/03/2024,2026,SA,81.74
25/03/2024,2027,SA,83.69
22/03/2024,2024,NSW,90.89
22/03/2024,2025,NSW,101.71
22/03/2024,2026,NSW,103.59
22/03/2024,2027,NSW,109.36
22/03/2024,2024,VIC,59.12
22/03/2024,2025,VIC,65.52
22/03/2024,2026,VIC,63.2
22/03/2024,2027,VIC,59.78
22/03/2024,2024,QLD,89.07
22/03/2024,2025,QLD,89.08
22/03/2024,2026,QLD,87.54
22/03/2024,2027,QLD,85.31
22/03/2024,2024,SA,74.03
22/03/2024,2025,SA,84.63
22/03/2024,2026,SA,81.97
22/03/2024,2027,SA,83.69
21/03/2024,2024,NSW,92.48
21/03/2024,2025,NSW,102.92
21/03/2024,2026,NSW,104.67
21/03/2024,2027,NSW,109.42
21/03/2024,2024,VIC,60.9
21/03/2024,2025,VIC,66.44
21/03/2024,2026,VIC,63.2
21/03/2024,2027,VIC,59.78
21/03/2024,2024,QLD,90.29
21/03/2024,2025,QLD,90.38
21/03/2024,2026,QLD,87.8
21/03/2024,2027,QLD,85.31
21/03/2024,2024,SA,73.32
21/03/2024,2025,SA,84.63
21/03/2024,2026,SA,81.97
21/03/2024,2027,SA,83.69
20/03/2024,2024,NSW,92.32
20/03/2024,2025,NSW,102.31
20/03/2024,2026,NSW,103.19
20/03/2024,2027,NSW,109.42
20/03/2024,2024,VIC,60.68
20/03/2024,2025,VIC,65.73
20/03/2024,2026,VIC,62.84
20/03/2024,2027,VIC,59.19
20/03/2024,2024,QLD,90
20/03/2024,2025,QLD,90.32
20/03/2024,2026,QLD,86.75
20/03/2024,2027,QLD,84.94
20/03/2024,2024,SA,73.32
20/03/2024,2025,SA,83.46
20/03/2024,2026,SA,81.02
20/03/2024,2027,SA,83.04
18/03/2024,2024,NSW,91.39
18/03/2024,2025,NSW,99.28
18/03/2024,2026,NSW,101.19
18/03/2024,2027,NSW,108.55
18/03/2024,2024,VIC,60.32
18/03/2024,2025,VIC,64.01
18/03/2024,2026,VIC,60.82
18/03/2024,2027,VIC,58.5
18/03/2024,2024,QLD,88.6
18/03/2024,2025,QLD,87.7
18/03/2024,2026,QLD,85.25
18/03/2024,2027,QLD,84.32
18/03/2024,2024,SA,73.32
18/03/2024,2025,SA,83.46
18/03/2024,2026,SA,80.05
18/03/2024,2027,SA,82.92
15/03/2024,2024,NSW,91.06
15/03/2024,2025,NSW,98.57
15/03/2024,2026,NSW,100.89
15/03/2024,2027,NSW,108.5
15/03/2024,2024,VIC,59.47
15/03/2024,2025,VIC,63.01
15/03/2024,2026,VIC,59.86
15/03/2024,2027,VIC,58.25
15/03/2024,2024,QLD,88.51
15/03/2024,2025,QLD,87.11
15/03/2024,2026,QLD,85.12
15/03/2024,2027,QLD,84.26
15/03/2024,2024,SA,72.57
15/03/2024,2025,SA,83.46
15/03/2024,2026,SA,80.05
15/03/2024,2027,SA,83
14/03/2024,2024,NSW,90.42
14/03/2024,2025,NSW,97.88
14/03/2024,2026,NSW,100.5
14/03/2024,2027,NSW,108.5
14/03/2024,2024,VIC,58.67
14/03/2024,2025,VIC,62.42
14/03/2024,2026,VIC,59.22
14/03/2024,2027,VIC,58
14/03/2024,2024,QLD,87.93
14/03/2024,2025,QLD,86.4
14/03/2024,2026,QLD,84.8
14/03/2024,2027,QLD,84.26
14/03/2024,2024,SA,72.57
14/03/2024,2025,SA,83.46
14/03/2024,2026,SA,80.11
14/03/2024,2027,SA,83
13/03/2024,2024,NSW,90.19
13/03/2024,2025,NSW,97.85
13/03/2024,2026,NSW,100.63
13/03/2024,2027,NSW,108.5
13/03/2024,2024,VIC,58.55
13/03/2024,2025,VIC,61.9
13/03/2024,2026,VIC,58
13/03/2024,2027,VIC,57.47
13/03/2024,2024,QLD,88.5
13/03/2024,2025,QLD,86.67
13/03/2024,2026,QLD,84.72
13/03/2024,2027,QLD,84.26
13/03/2024,2024,SA,72.57
13/03/2024,2025,SA,83.15
13/03/2024,2026,SA,78.86
13/03/2024,2027,SA,82.38
12/03/2024,2024,NSW,91.11
12/03/2024,2025,NSW,98.29
12/03/2024,2026,NSW,101
12/03/2024,2027,NSW,108.5
12/03/2024,2024,VIC,58.8
12/03/2024,2025,VIC,61.97
12/03/2024,2026,VIC,58
12/03/2024,2027,VIC,57.47
12/03/2024,2024,QLD,89.82
12/03/2024,2025,QLD,87.19
12/03/2024,2026,QLD,84.62
12/03/2024,2027,QLD,84.26
12/03/2024,2024,SA,72.57
12/03/2024,2025,SA,83.15
12/03/2024,2026,SA,78.86
12/03/2024,2027,SA,82.38
11/03/2024,2024,NSW,92.14
11/03/2024,2025,NSW,98.7
11/03/2024,2026,NSW,101.94
11/03/2024,2027,NSW,109.5
11/03/2024,2024,VIC,59.3
11/03/2024,2025,VIC,62.17
11/03/2024,2026,VIC,57.75
11/03/2024,2027,VIC,57.42
11/03/2024,2024,QLD,90.74
11/03/2024,2025,QLD,87.52
11/03/2024,2026,QLD,84.99
11/03/2024,2027,QLD,84.26
11/03/2024,2024,SA,72.57
11/03/2024,2025,SA,83.03
11/03/2024,2026,SA,78.81
11/03/2024,2027,SA,82.36
8/03/2024,2024,NSW,92.11
8/03/2024,2025,NSW,98.82
8/03/2024,2026,NSW,101.94
8/03/2024,2027,NSW,109.68
8/03/2024,2024,VIC,59.31
8/03/2024,2025,VIC,62.27
8/03/2024,2026,VIC,58.04
8/03/2024,2027,VIC,57.42
8/03/2024,2024,QLD,91.46
8/03/2024,2025,QLD,87.57
8/03/2024,2026,QLD,85.3
8/03/2024,2027,QLD,84.26
8/03/2024,2024,SA,72.57
8/03/2024,2025,SA,83.03
8/03/2024,2026,SA,78.81
8/03/2024,2027,SA,82.36
7/03/2024,2024,NSW,92.52
7/03/2024,2025,NSW,98.76
7/03/2024,2026,NSW,101.94
7/03/2024,2027,NSW,109.68
7/03/2024,2024,VIC,58.77
7/03/2024,2025,VIC,61.89
7/03/2024,2026,VIC,57.93
7/03/2024,2027,VIC,57.24
7/03/2024,2024,QLD,91.68
7/03/2024,2025,QLD,87.69
7/03/2024,2026,QLD,85.18
7/03/2024,2027,QLD,84.26
7/03/2024,2024,SA,72.57
7/03/2024,2025,SA,82.9
7/03/2024,2026,SA,78.81
7/03/2024,2027,SA,82.36
6/03/2024,2024,NSW,91.7
6/03/2024,2025,NSW,98.75
6/03/2024,2026,NSW,103.86
6/03/2024,2027,NSW,109.85
6/03/2024,2024,VIC,58.51
6/03/2024,2025,VIC,61.57
6/03/2024,2026,VIC,57.97
6/03/2024,2027,VIC,57.4
6/03/2024,2024,QLD,91.62
6/03/2024,2025,QLD,87.39
6/03/2024,2026,QLD,85.5
6/03/2024,2027,QLD,84.2
6/03/2024,2024,SA,72.57
6/03/2024,2025,SA,82.66
6/03/2024,2026,SA,78.81
6/03/2024,2027,SA,82.36
5/03/2024,2024,NSW,91.3
5/03/2024,2025,NSW,98.4
5/03/2024,2026,NSW,103.96
5/03/2024,2027,NSW,109.85
5/03/2024,2024,VIC,57.37
5/03/2024,2025,VIC,60.95
5/03/2024,2026,VIC,57.2
5/03/2024,2027,VIC,57.18
5/03/2024,2024,QLD,91.37
5/03/2024,2025,QLD,87.08
5/03/2024,2026,QLD,85.49
5/03/2024,2027,QLD,84.2
5/03/2024,2024,SA,72.08
5/03/2024,2025,SA,82.66
5/03/2024,2026,SA,78.81
5/03/2024,2027,SA,82.36
4/03/2024,2024,NSW,90.99
4/03/2024,2025,NSW,97.83
4/03/2024,2026,NSW,105
4/03/2024,2027,NSW,109.85
4/03/2024,2024,VIC,56.76
4/03/2024,2025,VIC,60.32
4/03/2024,2026,VIC,56.41
4/03/2024,2027,VIC,56.74
4/03/2024,2024,QLD,90.55
4/03/2024,2025,QLD,86.9
4/03/2024,2026,QLD,85.95
4/03/2024,2027,QLD,84.2
4/03/2024,2024,SA,71.64
4/03/2024,2025,SA,81.93
4/03/2024,2026,SA,78.81
4/03/2024,2027,SA,82.36
1/03/2024,2024,NSW,91.3
1/03/2024,2025,NSW,98.42
1/03/2024,2026,NSW,105.22
1/03/2024,2027,NSW,109.85
1/03/2024,2024,VIC,56.71
1/03/2024,2025,VIC,60.47
1/03/2024,2026,VIC,56.5
1/03/2024,2027,VIC,57.5
1/03/2024,2024,QLD,90.93
1/03/2024,2025,QLD,87.22
1/03/2024,2026,QLD,85.95
1/03/2024,2027,QLD,84.2
1/03/2024,2024,SA,71.64
1/03/2024,2025,SA,81.87
1/03/2024,2026,SA,79
1/03/2024,2027,SA,82.36
29/02/2024,2024,NSW,92.28
29/02/2024,2025,NSW,99.02
29/02/2024,2026,NSW,105.04
29/02/2024,2027,NSW,109.85
29/02/2024,2024,VIC,56.94
29/02/2024,2025,VIC,60.81
29/02/2024,2026,VIC,56.98
29/02/2024,2027,VIC,57.5
29/02/2024,2024,QLD,92.27
29/02/2024,2025,QLD,88.23
29/02/2024,2026,QLD,85.95
29/02/2024,2027,QLD,84.2
29/02/2024,2024,SA,71.64
29/02/2024,2025,SA,81.78
29/02/2024,2026,SA,79.53
29/02/2024,2027,SA,83
28/02/2024,2024,NSW,92.36
28/02/2024,2025,NSW,99.74
28/02/2024,2026,NSW,105.13
28/02/2024,2027,NSW,109.85
28/02/2024,2024,VIC,57.37
28/02/2024,2025,VIC,61.47
28/02/2024,2026,VIC,57.4
28/02/2024,2027,VIC,57.5
28/02/2024,2024,QLD,92.58
28/02/2024,2025,QLD,88.64
28/02/2024,2026,QLD,86.16
28/02/2024,2027,QLD,84.2
28/02/2024,2024,SA,71.64
28/02/2024,2025,SA,81.78
28/02/2024,2026,SA,80
28/02/2024,2027,SA,83
27/02/2024,2024,NSW,95.07
27/02/2024,2025,NSW,100.95
27/02/2024,2026,NSW,105.27
27/02/2024,2027,NSW,109.85
27/02/2024,2024,VIC,58.68
27/02/2024,2025,VIC,62.1
27/02/2024,2026,VIC,57.5
27/02/2024,2027,VIC,57.5
27/02/2024,2024,QLD,95.06
27/02/2024,2025,QLD,89.93
27/02/2024,2026,QLD,86.37
27/02/2024,2027,QLD,84.2
27/02/2024,2024,SA,71.64
27/02/2024,2025,SA,81.78
27/02/2024,2026,SA,80.41
27/02/2024,2027,SA,83.4
26/02/2024,2024,NSW,92.47
26/02/2024,2025,NSW,99.81
26/02/2024,2026,NSW,105
26/02/2024,2027,NSW,109.85
26/02/2024,2024,VIC,57.26
26/02/2024,2025,VIC,61.46
26/02/2024,2026,VIC,56.5
26/02/2024,2027,VIC,57.5
26/02/2024,2024,QLD,92.7
26/02/2024,2025,QLD,88.74
26/02/2024,2026,QLD,85.99
26/02/2024,2027,QLD,84.2
26/02/2024,2024,SA,71.16
26/02/2024,2025,SA,81.21
26/02/2024,2026,SA,80.5
26/02/2024,2027,SA,83.5
23/02/2024,2024,NSW,90.87
23/02/2024,2025,NSW,99
23/02/2024,2026,NSW,105
23/02/2024,2027,NSW,109.85
23/02/2024,2024,VIC,56.36
23/02/2024,2025,VIC,61.02
23/02/2024,2026,VIC,56.25
23/02/2024,2027,VIC,57.5
23/02/2024,2024,QLD,91.25
23/02/2024,2025,QLD,87.93
23/02/2024,2026,QLD,85.59
23/02/2024,2027,QLD,84
23/02/2024,2024,SA,71.16
23/02/2024,2025,SA,81.21
23/02/2024,2026,SA,83.12
23/02/2024,2027,SA,86.84
22/02/2024,2024,NSW,89.08
22/02/2024,2025,NSW,98.9
22/02/2024,2026,NSW,105
22/02/2024,2027,NSW,109.85
22/02/2024,2024,VIC,56.54
22/02/2024,2025,VIC,60.93
22/02/2024,2026,VIC,57.5
22/02/2024,2027,VIC,57.5
22/02/2024,2024,QLD,89.73
22/02/2024,2025,QLD,87.99
22/02/2024,2026,QLD,85.46
22/02/2024,2027,QLD,84
22/02/2024,2024,SA,71.16
22/02/2024,2025,SA,81.21
22/02/2024,2026,SA,83.61
22/02/2024,2027,SA,86.84
21/02/2024,2024,NSW,88.98
21/02/2024,2025,NSW,99.41
21/02/2024,2026,NSW,105
21/02/2024,2027,NSW,109.85
21/02/2024,2024,VIC,56.84
21/02/2024,2025,VIC,61.14
21/02/2024,2026,VIC,58
21/02/2024,2027,VIC,57.5
21/02/2024,2024,QLD,89.97
21/02/2024,2025,QLD,88.15
21/02/2024,2026,QLD,85.5
21/02/2024,2027,QLD,84.47
21/02/2024,2024,SA,71.03
21/02/2024,2025,SA,81.5
21/02/2024,2026,SA,83.86
21/02/2024,2027,SA,87
20/02/2024,2024,NSW,89.74
20/02/2024,2025,NSW,99.93
20/02/2024,2026,NSW,105.9
20/02/2024,2027,NSW,110.47
20/02/2024,2024,VIC,57.63
20/02/2024,2025,VIC,61.88
20/02/2024,2026,VIC,59.16
20/02/2024,2027,VIC,57.5
20/02/2024,2024,QLD,90.16
20/02/2024,2025,QLD,88.5
20/02/2024,2026,QLD,86.12
20/02/2024,2027,QLD,85.31
20/02/2024,2024,SA,71.03
20/02/2024,2025,SA,81.5
20/02/2024,2026,SA,84.77
20/02/2024,2027,SA,87
19/02/2024,2024,NSW,92.14
19/02/2024,2025,NSW,101.73
19/02/2024,2026,NSW,106.67
19/02/2024,2027,NSW,110.47
19/02/2024,2024,VIC,58.67
19/02/2024,2025,VIC,62.43
19/02/2024,2026,VIC,59.25
19/02/2024,2027,VIC,57.74
19/02/2024,2024,QLD,91.25
19/02/2024,2025,QLD,89.68
19/02/2024,2026,QLD,86.28
19/02/2024,2027,QLD,85.31
19/02/2024,2024,SA,71.03
19/02/2024,2025,SA,81.29
19/02/2024,2026,SA,84.77
19/02/2024,2027,SA,87
16/02/2024,2024,NSW,90.44
16/02/2024,2025,NSW,100.49
